Gene_Name	Term_ID	DB
CYP2F1	5762	GO
CYP2F1	12485	GO
CYP2F1	7860	GO
CYP2F1	12438	GO
CYP2F1	5112	GO
CYP2S1	5112	GO
CYP3A4	5762	GO
CYP3A4	32866	GO
CYP3A4	10660	GO
CYP3A4	11527	GO
CYP3A4	5671	GO
CYP3A4	8263	GO
CYP3A4	20268	GO
CYP3A4	6733	GO
CYP3A4	24975	GO
CYP3A4	21552	GO
CYP3A4	21553	GO
CYP3A4	6740	GO
CYP3A4	5112	GO
CYP3A4	21210	GO
CYP3A4	5597	GO
CYP3A7	5762	GO
CYP4A11	5600	GO
CYP4A11	12833	GO
CYP4A11	19997	GO
CYP4A11	1190	GO
CYP4A11	5656	GO
CYP4A11	36298	GO
CYP4A11	2544	GO
CYP4A11	2548	GO
CYP4A11	30038	GO
CYP4A11	5112	GO
CYP4A11	12829	GO
CYP4A11	16287	GO
CYP4B1	12386	GO
CYP4B1	12424	GO
CYP4B1	21553	GO
CYP4B1	5112	GO
CYP4B1	5689	GO
CYP4F12	12833	GO
CYP4F12	19997	GO
CYP4F12	1190	GO
CYP4F12	11527	GO
CYP4F12	74	GO
CYP4F12	2544	GO
CYP4F12	2548	GO
CYP4F12	30038	GO
CYP4F12	5112	GO
CYP4F12	21211	GO
CYP4F12	12829	GO
CYP4F2	11527	GO
CYP4F2	5655	GO
CYP4F2	5656	GO
CYP4F2	19997	GO
CYP4F2	12829	GO
CYP4F2	16286	GO
CYP4F2	16287	GO
CYP4F2	12833	GO
CYP4F2	1190	GO
CYP4F2	74	GO
CYP4F2	36298	GO
CYP4F2	30038	GO
CYP4F2	3034	GO
CYP4F2	21211	GO
CYP4F2	21212	GO
CYP4F2	6748	GO
CYP4F2	21226	GO
CYP4F2	21227	GO
CYP4F2	2544	GO
CYP4F2	2548	GO
CYP4F2	5112	GO
CYP4F8	5112	GO
CYP4F8	5658	GO
CYP4F8	5655	GO
CYP51A1	10688	GO
CYP51A1	32865	GO
CYP51A1	6733	GO
CYP51A1	6734	GO
CYP51A1	17431	GO
CYP51A1	5112	GO
CYP51A1	5659	GO
CYP51A1	5660	GO
CYP51A1	5597	GO
CYP51A1	10687	GO
CYP8B1	5112	GO
CYP8B1	5664	GO
CYP8B1	10687	GO
CYR61	31108	GO
CYR61	32261	GO
CYR61	24197	GO
CYR61	14599	GO
CYR61	3593	GO
CYR61	1547	GO
CYR61	1166	GO
CYR61	2447	GO
CYR61	9230	GO
CYR61	6803	GO
CYR61	22042	GO
CYR61	1441	GO
CYR61	30498	GO
CYR61	30632	GO
CYR61	2733	GO
CYR61	2735	GO
CYR61	24368	GO
CYR61	24125	GO
CYR61	6720	GO
CYR61	1090	GO
CYR61	30791	GO
CYR61	2636	GO
CYR61	30797	GO
CYR61	30672	GO
CYR61	6242	GO
CYR61	17635	GO
CYR61	21859	GO
CYR61	45032	GO
CYR61	10862	GO
CYR61	8943	GO
CYR61	14319	GO
CYR61	23024	GO
CYR61	14451	GO
CYR61	24444	GO
CYR61	5757	GO
CYR61	5887	GO
CYSLTR1	6082	GO
CYSLTR1	6114	GO
CYSLTR1	6118	GO
CYSLTR1	4169	GO
CYSLTR1	3018	GO
CYSLTR1	6477	GO
CYSLTR1	5774	GO
CYSLTR1	6100	GO
CYSLTR1	6132	GO
CYSLTR1	31802	GO
CYSLTR1	2462	GO
CYSLTR1	5887	GO
CYTB	5114	GO
CYTB	5124	GO
CYTB	5112	GO
CYTB	40634	GO
CYTB	5118	GO
CYTH1	3149	GO
CYTH1	17068	GO
CYTH1	14278	GO
CYTH1	15998	GO
CYTH2	5856	GO
CYTH2	3012	GO
CYTH2	17068	GO
CYTH2	15998	GO
CYTH3	26530	GO
CYTH3	17068	GO
CYTH3	35471	GO
CYTH3	24305	GO
CYTH3	15998	GO
CYTH4	17068	GO
CYTH4	15998	GO
CYTIP	14278	GO
CYTL1	1568	GO
CYTL1	28224	GO
CYTL1	43843	GO
CYTL1	4169	GO
CYTL1	27099	GO
CYTL1	24444	GO
CYTL1	27837	GO
D2HGDH	28673	GO
D2HGDH	5095	GO
D2HGDH	16011	GO
D2HGDH	16012	GO
D2HGDH	5112	GO
D2HGDH	8473	GO
D2HGDH	8474	GO
D2HGDH	22973	GO
D4S234E	1428	GO
D4S234E	10746	GO
D4S234E	26596	GO
D4S234E	6126	GO
DAAM1	10609	GO
DAAM1	3012	GO
DAAM1	30157	GO
DAAM2	10609	GO
DAAM2	6267	GO
DAAM2	3012	GO
DAB1	10880	GO
DAB1	24194	GO
DAB1	13446	GO
DAB1	13720	GO
DAB1	6298	GO
DAB1	36507	GO
DAB1	13724	GO
DAB1	6173	GO
DAB1	6183	GO
DAB1	13738	GO
DAB1	13866	GO
DAB1	6317	GO
DAB1	24368	GO
DAB1	28724	GO
DAB1	27958	GO
DAB1	6079	GO
DAB1	14277	GO
DAB1	13518	GO
DAB1	13911	GO
DAB1	24920	GO
DAB1	7776	GO
DAB1	26976	GO
DAB1	6384	GO
DAB1	6523	GO
DAB1	1276	GO
DAB2	18944	GO
DAB2	24323	GO
DAB2	14597	GO
DAB2	5768	GO
DAB2	30476	GO
DAB2	11022	GO
DAB2	11024	GO
DAB2	41106	GO
DAB2	6803	GO
DAB2	16404	GO
DAB2	44824	GO
DAB2	1441	GO
DAB2	6183	GO
DAB2	45098	GO
DAB2	45362	GO
DAB2	9140	GO
DAB2	6720	GO
DAB2	9283	GO
DAB2	14277	GO
DAB2	35400	GO
DAB2	16076	GO
DAB2	3419	GO
DAB2	9696	GO
DAB2	5857	GO
DAB2	5856	GO
DAB2	14451	GO
DAB2	4086	GO
DAB2	6140	GO
DAB2	30847	GO
DAB2IP	22017	GO
DAB2IP	22145	GO
DAB2IP	32262	GO
DAB2IP	5879	GO
DAB2IP	22283	GO
DAB2IP	5900	GO
DAB2IP	33035	GO
DAB2IP	21900	GO
DAB2IP	11024	GO
DAB2IP	6161	GO
DAB2IP	21902	GO
DAB2IP	6805	GO
DAB2IP	6165	GO
DAB2IP	15000	GO
DAB2IP	9496	GO
DAB2IP	38811	GO
DAB2IP	1052	GO
DAB2IP	158	GO
DAB2IP	38814	GO
DAB2IP	1440	GO
DAB2IP	5926	GO
DAB2IP	6183	GO
DAB2IP	2983	GO
DAB2IP	17065	GO
DAB2IP	18089	GO
DAB2IP	13739	GO
DAB2IP	17068	GO
DAB2IP	41901	GO
DAB2IP	13744	GO
DAB2IP	39856	GO
DAB2IP	22963	GO
DAB2IP	9141	GO
DAB2IP	9398	GO
DAB2IP	9017	GO
DAB2IP	24255	GO
DAB2IP	192	GO
DAB2IP	27073	GO
DAB2IP	33222	GO
DAB2IP	38087	GO
DAB2IP	35400	GO
DAB2IP	4169	GO
DAB2IP	16073	GO
DAB2IP	33099	GO
DAB2IP	19324	GO
DAB2IP	20938	GO
DAB2IP	10830	GO
DAB2IP	7115	GO
DAB2IP	1872	GO
DAB2IP	31953	GO
DAB2IP	32207	GO
DAB2IP	22227	GO
DAB2IP	33231	GO
DAB2IP	215	GO
DAB2IP	33239	GO
DAB2IP	5978	GO
DAB2IP	34395	GO
DAB2IP	27867	GO
DAB2IP	20445	GO
DAB2IP	22238	GO
DAB2IP	23647	GO
DAB2IP	3419	GO
DAB2IP	9053	GO
DAB2IP	33762	GO
DAB2IP	21859	GO
DAB2IP	33763	GO
DAB2IP	24444	GO
DAB2IP	10988	GO
DAB2IP	19820	GO
DAB2IP	25069	GO
DAB2IP	35439	GO
DAB2IP	19056	GO
DAB2IP	45938	GO
DAB2IP	20215	GO
DAB2IP	20856	GO
DAB2IP	24826	GO
DAB2IP	26492	GO
DAB2IP	45949	GO
DAB2IP	22142	GO
DACH1	1473	GO
DACH1	5346	GO
DACH1	6183	GO
DACH1	25034	GO
DACH1	6477	GO
DACH1	45007	GO
DACH1	11024	GO
DACH1	6803	GO
DACH1	14452	GO
DACH1	17206	GO
DACH1	9367	GO
DACH1	30328	GO
DACH1	26492	GO
DACH1	28253	GO
DACH1	158	GO
DACH1	5343	GO
DACH2	5346	GO
DACH2	6183	GO
DACH2	25034	GO
DACH2	28253	GO
DACH2	5343	GO
DACT1	26887	GO
DACT1	13839	GO
DACT1	44823	GO
DACT1	6298	GO
DACT1	158	GO
DACT1	15651	GO
DACT1	6183	GO
DACT1	41389	GO
DACT1	38189	GO
DACT1	44862	GO
DACT1	24255	GO
DACT1	35400	GO
DACT1	16076	GO
DACT1	16077	GO
DACT1	14299	GO
DACT1	14300	GO
DACT1	42861	GO
DACT1	4086	GO
DACT1	24825	GO
DACT1	19322	GO
DACT1	19323	GO
DAD1	7776	GO
DAD1	11841	GO
DAD1	6720	GO
DAD1	6476	GO
DAD1	5454	GO
DAD1	1336	GO
DAD1	3419	GO
DAG1	12544	GO
DAG1	9473	GO
DAG1	22144	GO
DAG1	12553	GO
DAG1	33554	GO
DAG1	42263	GO
DAG1	22168	GO
DAG1	28963	GO
DAG1	13610	GO
DAG1	33586	GO
DAG1	9139	GO
DAG1	7865	GO
DAG1	30525	GO
DAG1	5952	GO
DAG1	8897	GO
DAG1	30529	GO
DAG1	10947	GO
DAG1	5576	GO
DAG1	5460	GO
DAG1	18391	GO
DAG1	5480	GO
DAG1	1517	GO
DAG1	13935	GO
DAG1	10864	GO
DAG1	14319	GO
DAG1	14452	GO
DAGLB	6304	GO
DAGLB	12829	GO
DAGLB	1030	GO
DAGLB	13932	GO
DAGLB	10608	GO
DAGLB	5597	GO
DAK	5068	GO
DAK	10837	GO
DALRD3	5396	GO
DALRD3	5398	GO
DAO	30085	GO
DAO	32070	GO
DAO	21262	GO
DAO	24911	GO
DAO	19984	GO
DAO	24979	GO
DAO	5112	GO
DAO	5533	GO
DAOA	38824	GO
DAOA	21873	GO
DAP	8932	GO
DAP	16073	GO
DAP	5868	GO
DAP	5870	GO
DAP	11024	GO
DAP	3419	GO
DAP	36222	GO
DAP	18143	GO
DAP3	32018	GO
DAP3	32019	GO
DAP3	36222	GO
DAP3	3419	GO
DAPK1	6720	GO
DAPK1	8931	GO
DAPK1	25220	GO
DAPK1	33221	GO
DAPK1	10854	GO
DAPK1	4222	GO
DAPK1	4169	GO
DAPK1	11531	GO
DAPK1	7115	GO
DAPK1	45038	GO
DAPK1	5395	GO
DAPK1	10837	GO
DAPK1	22042	GO
DAPK1	3419	GO
DAPK1	5436	GO
DAPK1	36222	GO
DAPK1	40095	GO
DAPK2	8931	GO
DAPK2	25220	GO
DAPK2	45956	GO
DAPK2	10854	GO
DAPK2	35337	GO
DAPK2	44028	GO
DAPK2	10837	GO
DAPK2	22038	GO
DAPK2	45146	GO
DAPK2	3419	GO
DAPK2	5436	GO
DAPK2	4222	GO
DAPK3	5890	GO
DAPK3	45955	GO
DAPK3	25220	GO
DAPK3	11531	GO
DAPK3	5395	GO
DAPK3	28958	GO
DAPK3	673	GO
DAPK3	44977	GO
DAPK3	5436	GO
DAPK3	33221	GO
DAPK3	44873	GO
DAPK3	10837	GO
DAPK3	6874	GO
DAPK3	3419	GO
DAPK3	14303	GO
DAPK3	5343	GO
DAPK3	5346	GO
DAPK3	8931	GO
DAPK3	6244	GO
DAPK3	21859	GO
DAPK3	10854	GO
DAPK3	22250	GO
DAPK3	14451	GO
DAPK3	35572	GO
DAPK3	4222	GO
DAPK3	6013	GO
DAPK3	36222	GO
DAPP1	4169	GO
DAPP1	5438	GO
DARC	5900	GO
DARC	31991	GO
DARS	5400	GO
DARS	5396	GO
DARS	5429	GO
DARS	5391	GO
DARS2	5396	GO
DARS2	5391	GO
DARS2	32037	GO
DARS2	21831	GO
DAXX	14607	GO
DAXX	11024	GO
DAXX	6165	GO
DAXX	2973	GO
DAXX	158	GO
DAXX	1441	GO
DAXX	9251	GO
DAXX	15407	GO
DAXX	17071	GO
DAXX	24368	GO
DAXX	33329	GO
DAXX	7865	GO
DAXX	14651	GO
DAXX	7872	GO
DAXX	7115	GO
DAXX	33231	GO
DAXX	5331	GO
DAXX	3419	GO
DAXX	5343	GO
DAXX	5346	GO
DAXX	21859	GO
DAXX	39279	GO
DAZ1	6191	GO
DAZ1	24447	GO
DAZ1	14277	GO
DAZ1	6183	GO
DAZ3	6191	GO
DAZ3	14277	GO
DAZ3	6183	GO
DAZ4	6191	GO
DAZ4	14277	GO
DAZ4	6183	GO
DAZAP1	26405	GO
DAZAP1	14277	GO
DAZAP1	6183	GO
DAZAP1	6191	GO
DAZAP1	6803	GO
DAZAP1	1405	GO
DAZL	14277	GO
DAZL	6183	GO
DAZL	6189	GO
DAZL	6191	GO
DAZL	5395	GO
DAZL	6069	GO
DAZL	24346	GO
DAZL	1086	GO
DAZL	24447	GO
DBF4	21873	GO
DBF4	5978	GO
DBF4	116	GO
DBF4	101	GO
DBF4B	16131	GO
DBF4B	8995	GO
DBF4B	9393	GO
DBF4B	6804	GO
DBF4B	5978	GO
DBH	7043	GO
DBH	20999	GO
DBH	21266	GO
DBH	21267	GO
DBH	1939	GO
DBH	21269	GO
DBH	28054	GO
DBH	21527	GO
DBH	6176	GO
DBH	6520	GO
DBH	6824	GO
DBH	1328	GO
DBH	21426	GO
DBH	21429	GO
DBH	24002	GO
DBH	1480	GO
DBH	1481	GO
DBH	24410	GO
DBH	26594	GO
DBH	6507	GO
DBH	10731	GO
DBH	5112	GO
DBH	45950	GO
DBI	5768	GO
DBI	20045	GO
DBI	11902	GO
DBN1	14277	GO
DBN1	16474	GO
DBN1	6183	GO
DBN1	9063	GO
DBN1	9064	GO
DBN1	26507	GO
DBN1	26963	GO
DBN1	27960	GO
DBN1	6298	GO
DBN1	31420	GO
DBN1	5951	GO
DBNDD2	5437	GO
DBNL	5856	GO
DBNL	5857	GO
DBNL	27073	GO
DBNL	33669	GO
DBNL	5768	GO
DBNL	6313	GO
DBNL	11053	GO
DBNL	1872	GO
DBNL	36210	GO
DBNL	1746	GO
DBNL	6165	GO
DBP	5346	GO
DBP	5348	GO
DBP	2921	GO
DBP	26800	GO
DBP	6517	GO
DBP	1401	GO
DBP	24444	GO
DBP	5343	GO
DBT	1088	GO
DBT	24979	GO
DBT	7556	GO
DCAF10	4588	GO
DCAF11	4588	GO
DCAF12	4588	GO
DCAF17	4588	GO
DCAF4	4588	GO
DCAF5	4588	GO
DCAF6	4588	GO
DCAF6	24444	GO
DCAF7	4588	GO
DCAF7	6183	GO
DCAF8	4588	GO
DCC	36224	GO
DCC	13889	GO
DCC	17505	GO
DCC	6307	GO
DCC	6308	GO
DCC	17506	GO
DCC	44899	GO
DCC	6183	GO
DCC	20426	GO
DCC	39277	GO
DCC	9399	GO
DCC	26936	GO
DCC	6298	GO
DCC	3419	GO
DCC	1276	GO
DCD	3025	GO
DCD	15644	GO
DCD	3029	GO
DCD	5479	GO
DCDC2	24385	GO
DCDC2	6498	GO
DCDC2	14246	GO
DCDC2	14226	GO
DCDC2	5910	GO
DCDC2	6298	GO
DCDC2	1276	GO
DCDC2	14173	GO
DCDC2	4222	GO
DCDC2B	4222	GO
DCHS1	2647	GO
DCHS1	19239	GO
DCHS1	2728	GO
DCHS1	3593	GO
DCHS1	22651	GO
DCHS1	13932	GO
DCHS1	13839	GO
DCHS1	6546	GO
DCHS1	35412	GO
DCHS1	1334	GO
DCHS1	1175	GO
DCHS1	2456	GO
DCHS1	1110	GO
DCHS1	6074	GO
DCHS1	19030	GO
DCHS1	26845	GO
DCK	7626	GO
DCK	7633	GO
DCK	5141	GO
DCK	10837	GO
DCK	21882	GO
DCK	5212	GO
DCK	21886	GO
DCLK1	27074	GO
DCLK1	6307	GO
DCLK1	14277	GO
DCLK1	6183	GO
DCLK1	14952	GO
DCLK1	6314	GO
DCLK1	6317	GO
DCLK1	10746	GO
DCLK1	13876	GO
DCLK1	10837	GO
DCLK1	26940	GO
DCLK1	3031	GO
DCLK1	1276	GO
DCLK1	6298	GO
DCLK1	5436	GO
DCLK1	4222	GO
DCLRE1A	15840	GO
DCLRE1A	5284	GO
DCLRE1A	20189	GO
DCLRE1A	5994	GO
DCLRE1A	28403	GO
DCLRE1A	5305	GO
DCLRE1A	5978	GO
DCLRE1A	5916	GO
DCLRE1A	35613	GO
DCLRE1B	15840	GO
DCLRE1B	5284	GO
DCLRE1B	548	GO
DCLRE1B	20189	GO
DCLRE1B	108	GO
DCLRE1B	15852	GO
DCLRE1B	15632	GO
DCLRE1B	5305	GO
DCLRE1B	5916	GO
DCLRE1B	35613	GO
DCLRE1C	5312	GO
DCLRE1C	14304	GO
DCLRE1C	15840	GO
DCLRE1C	5284	GO
DCLRE1C	548	GO
DCLRE1C	17093	GO
DCLRE1C	103	GO
DCLRE1C	8648	GO
DCLRE1C	20189	GO
DCLRE1C	1872	GO
DCLRE1C	1746	GO
DCLRE1C	5304	GO
DCLRE1C	5305	GO
DCLRE1C	5916	GO
DCLRE1C	35613	GO
DCN	5894	GO
DCN	6408	GO
DCN	12692	GO
DCN	6295	GO
DCN	9497	GO
DCN	38814	GO
DCN	10782	GO
DCN	28966	GO
DCN	13996	GO
DCN	13231	GO
DCN	1334	GO
DCN	9017	GO
DCN	6458	GO
DCN	5437	GO
DCN	20939	GO
DCN	16464	GO
DCN	24920	GO
DCN	8933	GO
DCN	10988	GO
DCN	14319	GO
DCN	14324	GO
DCN	14327	GO
DCN	14328	GO
DCN	14329	GO
DCN	1402	GO
DCN	35451	GO
DCN	24444	GO
DCP1A	22218	GO
DCP1A	333	GO
DCP1A	21873	GO
DCP1A	214	GO
DCP1A	22648	GO
DCP1A	15130	GO
DCP1A	41629	GO
DCP1B	333	GO
DCP1B	21873	GO
DCP1B	214	GO
DCP1B	22648	GO
DCP1B	15130	GO
DCP2	35810	GO
DCP2	5382	GO
DCP2	22218	GO
DCP2	333	GO
DCP2	214	GO
DCP2	22648	GO
DCP2	32921	GO
DCT	1088	GO
DCT	21283	GO
DCT	7045	GO
DCT	26437	GO
DCT	26759	GO
DCT	13772	GO
DCT	5554	GO
DCT	1558	GO
DCT	5112	GO
DCT	22204	GO
DCTD	1088	GO
DCTD	7633	GO
DCTD	5212	GO
DCTD	24625	GO
DCTN1	13313	GO
DCTN1	20387	GO
DCTN1	5768	GO
DCTN1	5994	GO
DCTN1	9392	GO
DCTN1	16370	GO
DCTN1	5845	GO
DCTN1	21015	GO
DCTN1	120	GO
DCTN1	6298	GO
DCTN2	13313	GO
DCTN2	33414	GO
DCTN2	106	GO
DCTN2	5994	GO
DCTN2	16370	GO
DCTN2	6803	GO
DCTN2	5845	GO
DCTN2	120	GO
DCTN2	5981	GO
DCTN3	13313	GO
DCTN3	673	GO
DCTN3	106	GO
DCTN3	5994	GO
DCTN3	28403	GO
DCTN3	5845	GO
DCTN3	120	GO
DCTN3	5978	GO
DCTN4	13313	GO
DCTN4	5845	GO
DCTN4	6022	GO
DCTN5	13313	GO
DCTN5	2735	GO
DCTN5	31056	GO
DCTN5	5845	GO
DCTN5	19801	GO
DCTPP1	28392	GO
DCTPP1	7612	GO
DCUN1D1	28536	GO
DCUN1D1	13361	GO
DCUN1D1	6679	GO
DCUN1D5	28536	GO
DCUN1D5	13361	GO
DCUN1D5	6679	GO
DCX	27074	GO
DCX	25220	GO
DCX	14277	GO
DCX	6183	GO
DCX	6314	GO
DCX	28683	GO
DCX	6317	GO
DCX	13744	GO
DCX	13876	GO
DCX	1276	GO
DCX	13784	GO
DCX	11673	GO
DCX	6298	GO
DCX	13691	GO
DCX	26940	GO
DCX	4222	GO
DCXR	13088	GO
DCXR	4997	GO
DCXR	5702	GO
DCXR	28392	GO
DCXR	21547	GO
DCXR	5006	GO
DCXR	4975	GO
DCXR	5112	GO
DDAH1	6172	GO
DDAH1	2522	GO
DDAH1	28150	GO
DDAH1	5496	GO
DDAH1	89	GO
DDAH1	5498	GO
DDAH1	23964	GO
DDAH1	24286	GO
DDAH2	6720	GO
DDAH2	5767	GO
DDAH2	6172	GO
DDAH2	28150	GO
DDAH2	5496	GO
DDAH2	89	GO
DDAH2	5498	GO
DDAH2	23964	GO
DDB1	32791	GO
DDB1	32794	GO
DDB1	5916	GO
DDB1	540	GO
DDB1	542	GO
DDB1	5284	GO
DDB1	5286	GO
DDB1	40235	GO
DDB1	5292	GO
DDB1	21935	GO
DDB1	5296	GO
DDB1	5297	GO
DDB1	5298	GO
DDB1	5299	GO
DDB1	7865	GO
DDB1	6720	GO
DDB1	23630	GO
DDB1	21583	GO
DDB1	17628	GO
DDB1	19425	GO
DDB1	25187	GO
DDB1	28780	GO
DDB1	40045	GO
DDB1	4588	GO
DDB1	244	GO
DDB1	4086	GO
DDB2	19425	GO
DDB2	5284	GO
DDB2	28933	GO
DDB2	5916	GO
DDB2	5292	GO
DDB2	5293	GO
DDB2	7870	GO
DDB2	4588	GO
DDB2	5296	GO
DDB2	5297	GO
DDB2	5298	GO
DDB2	5299	GO
DDB2	17628	GO
DDB2	239	GO
DDB2	32791	GO
DDB2	32794	GO
DDB2	540	GO
DDB2	542	GO
DDC	13185	GO
DDC	33187	GO
DDC	6698	GO
DDC	24716	GO
DDC	19597	GO
DDC	21262	GO
DDC	17017	GO
DDC	5491	GO
DDC	7860	GO
DDC	21269	GO
DDC	29369	GO
DDC	33238	GO
DDC	8692	GO
DDC	21273	GO
DDC	10426	GO
DDC	6517	GO
DDI1	5479	GO
DDIT3	5122	GO
DDIT3	21379	GO
DDIT3	11022	GO
DDIT3	11024	GO
DDIT3	22167	GO
DDIT3	5916	GO
DDIT3	44189	GO
DDIT3	158	GO
DDIT3	5920	GO
DDIT3	5923	GO
DDIT3	20388	GO
DDIT3	20389	GO
DDIT3	28323	GO
DDIT3	2983	GO
DDIT3	28963	GO
DDIT3	15018	GO
DDIT3	21935	GO
DDIT3	21427	GO
DDIT3	1461	GO
DDIT3	6458	GO
DDIT3	24127	GO
DDIT3	35400	GO
DDIT3	1481	GO
DDIT3	44744	GO
DDIT3	6476	GO
DDIT3	16720	GO
DDIT3	18897	GO
DDIT3	22353	GO
DDIT3	31953	GO
DDIT3	5978	GO
DDIT3	3419	GO
DDIT3	5979	GO
DDIT3	40283	GO
DDIT3	5343	GO
DDIT3	7776	GO
DDIT3	26848	GO
DDIT3	5346	GO
DDIT3	21602	GO
DDIT3	41057	GO
DDIT3	21859	GO
DDIT3	16751	GO
DDIT3	22256	GO
DDIT3	22127	GO
DDIT3	39279	GO
DDIT3	23029	GO
DDIT3	4086	GO
DDIT3	24444	GO
DDIT3	24190	GO
DDIT4	9221	GO
DDIT4	24330	GO
DDIT4	6317	GO
DDIT4	28686	GO
DDIT4	39279	GO
DDIT4	21585	GO
DDIT4	15993	GO
DDIT4	6803	GO
DDIT4	8404	GO
DDIT4	22004	GO
DDIT4	40566	GO
DDIT4	17079	GO
DDIT4	26393	GO
DDIT4	3419	GO
DDIT4	1276	GO
DDIT4	5757	GO
DDIT4	1182	GO
DDIT4	14303	GO
DDIT4L	8404	GO
DDN	24444	GO
DDO	5504	GO
DDO	12932	GO
DDO	21290	GO
DDO	24911	GO
DDO	24979	GO
DDO	6228	GO
DDO	6519	GO
DDO	5112	GO
DDO	5502	GO
DDOST	11841	GO
DDOST	5454	GO
DDOST	5455	GO
DDOST	20986	GO
DDOST	18043	GO
DDR1	25220	GO
DDR1	3593	GO
DDR1	31370	GO
DDR1	20495	GO
DDR1	6805	GO
DDR1	11676	GO
DDR1	15143	GO
DDR1	22316	GO
DDR1	9137	GO
DDR1	1458	GO
DDR1	22321	GO
DDR1	6455	GO
DDR1	6456	GO
DDR1	9656	GO
DDR1	5436	GO
DDR1	30528	GO
DDR1	1090	GO
DDR1	10837	GO
DDR1	6489	GO
DDR1	30830	GO
DDR1	14319	GO
DDR1	23024	GO
DDR1	20475	GO
DDR1	4221	GO
DDR2	1026	GO
DDR2	25220	GO
DDR2	24197	GO
DDR2	3593	GO
DDR2	6804	GO
DDR2	11676	GO
DDR2	19884	GO
DDR2	14587	GO
DDR2	24368	GO
DDR2	9137	GO
DDR2	2869	GO
DDR2	5436	GO
DDR2	28224	GO
DDR2	4169	GO
DDR2	35401	GO
DDR2	10837	GO
DDR2	9183	GO
DDR2	20475	GO
DDR2	14319	GO
DDR2	14320	GO
DDR2	26491	GO
DDR2	4221	GO
DDR2	15231	GO
DDRGK1	17088	GO
DDRGK1	28225	GO
DDRGK1	41740	GO
DDRGK1	39856	GO
DDRGK1	18897	GO
DDRGK1	44339	GO
DDT	21283	GO
DDX1	5377	GO
DDX1	5346	GO
DDX1	41629	GO
DDX1	6183	GO
DDX1	22087	GO
DDX1	6570	GO
DDX1	5419	GO
DDX1	8927	GO
DDX1	3031	GO
DDX1	280	GO
DDX1	5370	GO
DDX1	16475	GO
DDX1	35613	GO
DDX1	5304	GO
DDX1	5343	GO
DDX10	8927	GO
DDX11	20387	GO
DDX11	5989	GO
DDX11	5141	GO
DDX11	7865	GO
DDX11	5978	GO
DDX11	16475	GO
DDX17	5376	GO
DDX17	17090	GO
DDX17	5346	GO
DDX17	45732	GO
DDX17	8927	GO
DDX17	24444	GO
DDX17	5343	GO
DDX18	8927	GO
DDX19A	9696	GO
DDX19A	5768	GO
DDX19A	5386	GO
DDX19A	28171	GO
DDX19A	6679	GO
DDX19A	8927	GO
DDX19B	9696	GO
DDX19B	5768	GO
DDX19B	5386	GO
DDX19B	28171	GO
DDX19B	8927	GO
DDX20	5376	GO
DDX20	5377	GO
DDX20	6562	GO
DDX20	21859	GO
DDX20	28299	GO
DDX20	26767	GO
DDX20	11024	GO
DDX20	8927	GO
DDX20	6805	GO
DDX20	6773	GO
DDX20	279	GO
DDX20	158	GO
DDX20	415	GO
DDX21	5343	GO
DDX21	22087	GO
DDX21	24327	GO
DDX21	5352	GO
DDX21	2921	GO
DDX21	1166	GO
DDX21	3031	GO
DDX21	8927	GO
DDX23	5377	GO
DDX23	422	GO
DDX23	396	GO
DDX23	6773	GO
DDX23	408	GO
DDX23	8927	GO
DDX24	10630	GO
DDX24	8927	GO
DDX27	5352	GO
DDX27	36	GO
DDX27	8927	GO
DDX31	36	GO
DDX31	8927	GO
DDX39A	5377	GO
DDX39A	422	GO
DDX39A	5385	GO
DDX39A	5386	GO
DDX39A	8895	GO
DDX39A	8927	GO
DDX39A	6773	GO
DDX39A	5916	GO
DDX39A	2941	GO
DDX39A	15167	GO
DDX39B	5377	GO
DDX39B	44730	GO
DDX39B	422	GO
DDX39B	5768	GO
DDX39B	5385	GO
DDX39B	5386	GO
DDX39B	25226	GO
DDX39B	28171	GO
DDX39B	45295	GO
DDX39B	42704	GO
DDX39B	31122	GO
DDX39B	8927	GO
DDX39B	15167	GO
DDX39B	6773	GO
DDX39B	280	GO
DDX39B	1401	GO
DDX39B	10650	GO
DDX39B	2941	GO
DDX39B	6687	GO
DDX3X	36225	GO
DDX3X	45957	GO
DDX3X	11531	GO
DDX3X	5395	GO
DDX3X	38169	GO
DDX3X	10650	GO
DDX3X	22042	GO
DDX3X	41629	GO
DDX3X	36	GO
DDX3X	21928	GO
DDX3X	16691	GO
DDX3X	7865	GO
DDX3X	6720	GO
DDX3X	33345	GO
DDX3X	7115	GO
DDX3X	23630	GO
DDX3X	1872	GO
DDX3X	14422	GO
DDX3X	3031	GO
DDX3X	9048	GO
DDX3X	14423	GO
DDX3X	18010	GO
DDX3X	16475	GO
DDX3X	3419	GO
DDX3X	8927	GO
DDX3X	5343	GO
DDX3X	23647	GO
DDX3X	33119	GO
DDX3X	21859	GO
DDX3X	5346	GO
DDX3X	102	GO
DDX3X	15347	GO
DDX3X	4086	GO
DDX3X	33526	GO
DDX3X	4222	GO
DDX3X	24444	GO
DDX3X	21118	GO
DDX3X	24447	GO
DDX3Y	5392	GO
DDX3Y	8895	GO
DDX3Y	102	GO
DDX3Y	8927	GO
DDX4	14432	GO
DDX4	28420	GO
DDX4	14277	GO
DDX4	6183	GO
